visit_id,customer_id,visit_date,check_in_time,check_out_time,visit_type
13420,71,2024-01-13,07:00:00,09:00:00,Climbing
13421,263,2023-05-07,17:00:00,18:00:00,Climbing
13422,306,2024-06-14,08:00:00,17:00:00,Climbing
13423,558,2023-12-28,16:00:00,16:00:00,Climbing
13424,224,2023-04-18,17:00:00,19:00:00,Climbing
13425,328,2024-02-15,07:00:00,08:00:00,Climbing
13426,762,2023-04-06,19:00:00,08:00:00,Climbing
13427,588,2023-02-04,16:00:00,22:00:00,Climbing
13428,74,2023-10-16,19:00:00,15:00:00,Climbing
13429,511,2023-10-30,11:00:00,12:00:00,Class
13430,142,2023-04-14,18:00:00,19:00:00,Climbing
13431,585,2023-07-10,08:00:00,19:00:00,Climbing
13432,102,2024-06-01,07:00:00,16:00:00,Climbing
13433,606,2023-06-05,14:00:00,15:00:00,Climbing
13434,581,2023-03-27,13:00:00,13:00:00,Climbing
13435,65,2024-06-26,10:00:00,11:00:00,Climbing
13436,193,2023-06-15,18:00:00,21:00:00,Climbing
13437,62,2024-01-08,14:00:00,13:00:00,Climbing
13438,532,2023-05-07,10:00:00,09:00:00,Climbing
13439,241,2023-10-28,10:00:00,12:00:00,Climbing
13440,715,2023-07-31,18:00:00,17:00:00,Climbing
13441,410,2024-06-09,21:00:00,23:00:00,Climbing
13442,300,2023-08-25,21:00:00,22:00:00,Climbing
13443,195,2023-11-16,16:00:00,10:00:00,Climbing
13444,454,2024-05-31,16:00:00,10:00:00,Class
13445,574,2024-06-25,09:00:00,21:00:00,Climbing
13446,619,2023-02-25,17:00:00,08:00:00,Climbing
13447,637,2024-04-01,08:00:00,21:00:00,Climbing
13448,301,2023-07-29,18:00:00,18:00:00,Climbing
13449,779,2023-11-22,15:00:00,15:00:00,Climbing
13450,456,2023-07-25,14:00:00,17:00:00,Climbing
13451,202,2023-08-08,09:00:00,10:00:00,Climbing
13452,674,2023-03-28,12:00:00,23:00:00,Class
13453,302,2023-11-10,20:00:00,08:00:00,Climbing
13454,624,2023-10-27,10:00:00,11:00:00,Climbing
13455,337,2023-04-14,12:00:00,20:00:00,Climbing
13456,32,2023-10-24,17:00:00,23:00:00,Climbing
13457,98,2024-06-16,13:00:00,08:00:00,Climbing
13458,759,2024-01-26,19:00:00,08:00:00,Climbing
13459,773,2023-09-21,13:00:00,08:00:00,Climbing
13460,191,2024-05-16,15:00:00,09:00:00,Class
13461,541,2023-11-11,11:00:00,19:00:00,Class
13462,48,2023-03-15,10:00:00,08:00:00,Climbing
13463,250,2023-10-27,20:00:00,19:00:00,Climbing
13464,226,2023-04-09,21:00:00,13:00:00,Climbing
13465,272,2024-02-24,16:00:00,22:00:00,Climbing
13466,665,2024-06-13,07:00:00,14:00:00,Climbing
13467,485,2023-07-17,17:00:00,08:00:00,Climbing
13468,328,2023-08-26,20:00:00,17:00:00,Climbing
13469,797,2023-08-19,13:00:00,23:00:00,Climbing
13470,180,2023-06-06,10:00:00,08:00:00,Climbing
13471,665,2024-03-10,13:00:00,22:00:00,Climbing
13472,746,2023-12-04,11:00:00,21:00:00,Climbing
13473,23,2023-02-05,13:00:00,18:00:00,Climbing
13474,606,2024-04-03,18:00:00,17:00:00,Climbing
13475,370,2023-04-13,06:00:00,22:00:00,Climbing
13476,245,2024-06-19,20:00:00,16:00:00,Climbing
13477,160,2023-07-26,14:00:00,16:00:00,Climbing
13478,373,2023-12-04,19:00:00,08:00:00,Climbing
13479,285,2023-02-12,14:00:00,18:00:00,Class
13480,521,2023-07-08,08:00:00,15:00:00,Climbing
13481,450,2024-03-14,18:00:00,10:00:00,Climbing
13482,697,2023-09-19,10:00:00,14:00:00,Climbing
13483,647,2024-05-09,17:00:00,23:00:00,Climbing
13484,622,2023-11-11,12:00:00,08:00:00,Climbing
13485,581,2024-05-22,13:00:00,14:00:00,Class
13486,136,2024-06-21,20:00:00,18:00:00,Climbing
13487,96,2023-09-06,12:00:00,08:00:00,Climbing
13488,119,2023-11-06,08:00:00,10:00:00,Climbing
13489,374,2024-04-01,20:00:00,19:00:00,Climbing
13490,274,2023-05-02,20:00:00,21:00:00,Climbing
13491,177,2024-04-16,12:00:00,14:00:00,Climbing
13492,749,2023-11-20,06:00:00,23:00:00,Climbing
13493,784,2024-02-01,10:00:00,08:00:00,Climbing
13494,277,2023-02-13,14:00:00,21:00:00,Climbing
13495,138,2024-02-24,07:00:00,16:00:00,Climbing
13496,132,2023-06-20,08:00:00,12:00:00,Climbing
13497,44,2024-03-16,14:00:00,20:00:00,Climbing
13498,123,2023-10-06,08:00:00,09:00:00,Climbing
13499,136,2023-05-31,13:00:00,11:00:00,Climbing
13500,367,2024-06-05,11:00:00,23:00:00,Climbing
13501,373,2024-02-23,12:00:00,15:00:00,Class
13502,126,2024-06-23,10:00:00,11:00:00,Climbing
13503,439,2023-07-19,15:00:00,17:00:00,Climbing
13504,787,2023-12-22,17:00:00,12:00:00,Climbing
13505,576,2023-12-01,12:00:00,22:00:00,Climbing
13506,744,2024-01-12,15:00:00,09:00:00,Class
13507,51,2023-01-21,16:00:00,12:00:00,Climbing
13508,137,2023-06-09,15:00:00,14:00:00,Climbing
13509,158,2024-05-12,18:00:00,16:00:00,Climbing
13510,56,2023-08-20,08:00:00,15:00:00,Climbing
13511,593,2024-06-09,20:00:00,21:00:00,Climbing
13512,744,2023-04-27,16:00:00,17:00:00,Class
13513,428,2024-06-29,10:00:00,18:00:00,Climbing
13514,443,2024-01-17,11:00:00,13:00:00,Climbing
13515,326,2024-02-29,14:00:00,20:00:00,Climbing
13516,640,2023-08-06,21:00:00,16:00:00,Climbing
13517,638,2024-05-11,09:00:00,14:00:00,Climbing
13518,80,2023-10-26,13:00:00,10:00:00,Class
13519,474,2024-01-08,19:00:00,18:00:00,Climbing
13520,377,2023-02-21,20:00:00,22:00:00,Climbing
13521,333,2023-12-12,19:00:00,19:00:00,Climbing
13522,175,2024-04-25,13:00:00,20:00:00,Climbing
13523,657,2023-04-08,15:00:00,08:00:00,Climbing
13524,441,2024-02-08,20:00:00,12:00:00,Climbing
13525,126,2023-01-14,20:00:00,16:00:00,Climbing
13526,694,2024-05-21,11:00:00,15:00:00,Class
13527,219,2024-06-21,17:00:00,22:00:00,Climbing
13528,278,2023-07-13,20:00:00,13:00:00,Climbing
13529,485,2023-02-28,13:00:00,20:00:00,Climbing
13530,595,2023-12-27,20:00:00,21:00:00,Class
13531,141,2023-01-17,17:00:00,15:00:00,Climbing
13532,607,2023-09-21,19:00:00,15:00:00,Climbing
13533,706,2023-05-29,10:00:00,10:00:00,Climbing
13534,110,2023-09-16,06:00:00,19:00:00,Climbing
13535,52,2023-01-10,09:00:00,22:00:00,Climbing
13536,615,2023-01-29,16:00:00,13:00:00,Climbing
13537,613,2023-01-09,11:00:00,23:00:00,Climbing
13538,654,2023-12-05,20:00:00,14:00:00,Climbing
13539,713,2023-11-03,14:00:00,09:00:00,Climbing
13540,319,2023-05-08,18:00:00,20:00:00,Climbing
13541,199,2023-12-20,19:00:00,18:00:00,Climbing
13542,796,2024-04-28,09:00:00,14:00:00,Climbing
13543,729,2023-06-01,11:00:00,17:00:00,Climbing
13544,46,2024-03-31,18:00:00,13:00:00,Climbing
13545,505,2023-12-29,15:00:00,09:00:00,Climbing
13546,540,2023-01-19,18:00:00,09:00:00,Climbing
13547,514,2023-07-25,16:00:00,13:00:00,Climbing
13548,17,2023-10-05,10:00:00,10:00:00,Climbing
13549,315,2024-02-05,14:00:00,13:00:00,Climbing
13550,436,2023-06-07,15:00:00,16:00:00,Climbing
13551,388,2024-06-21,19:00:00,17:00:00,Climbing
13552,77,2024-01-10,11:00:00,19:00:00,Climbing
13553,371,2023-07-23,08:00:00,22:00:00,Climbing
13554,165,2023-02-23,07:00:00,08:00:00,Climbing
13555,609,2023-04-10,08:00:00,10:00:00,Climbing
13556,617,2023-09-24,21:00:00,23:00:00,Climbing
13557,24,2023-09-28,11:00:00,09:00:00,Climbing
13558,712,2024-02-24,15:00:00,18:00:00,Climbing
13559,35,2024-02-02,13:00:00,10:00:00,Climbing
13560,514,2023-04-21,13:00:00,09:00:00,Climbing
13561,461,2023-11-22,17:00:00,10:00:00,Climbing
13562,138,2023-01-12,10:00:00,22:00:00,Climbing
13563,574,2023-08-07,06:00:00,22:00:00,Class
13564,709,2024-02-22,06:00:00,19:00:00,Climbing
13565,571,2023-08-07,17:00:00,11:00:00,Climbing
13566,265,2024-04-02,12:00:00,23:00:00,Climbing
13567,333,2024-06-17,07:00:00,20:00:00,Class
13568,188,2023-11-29,18:00:00,14:00:00,Class
13569,63,2023-03-21,09:00:00,09:00:00,Climbing
13570,279,2023-07-27,15:00:00,09:00:00,Climbing
13571,542,2023-01-06,10:00:00,22:00:00,Climbing
13572,171,2023-11-26,13:00:00,09:00:00,Climbing
13573,503,2024-03-25,15:00:00,20:00:00,Climbing
13574,533,2023-12-11,14:00:00,13:00:00,Climbing
13575,299,2024-03-05,18:00:00,15:00:00,Climbing
13576,201,2024-03-13,06:00:00,23:00:00,Climbing
13577,135,2024-04-10,14:00:00,11:00:00,Climbing
13578,272,2023-05-26,10:00:00,19:00:00,Climbing
13579,535,2024-04-21,09:00:00,17:00:00,Climbing
13580,442,2023-12-24,15:00:00,10:00:00,Climbing
13581,87,2023-06-08,10:00:00,16:00:00,Climbing
13582,31,2024-06-24,19:00:00,08:00:00,Climbing
13583,121,2024-06-03,14:00:00,17:00:00,Climbing
13584,69,2023-11-11,21:00:00,09:00:00,Climbing
13585,646,2024-04-06,13:00:00,19:00:00,Climbing
13586,496,2023-05-24,15:00:00,14:00:00,Class
13587,146,2023-08-16,18:00:00,19:00:00,Climbing
13588,333,2023-04-11,17:00:00,10:00:00,Climbing
13589,481,2023-10-12,10:00:00,19:00:00,Climbing
13590,263,2023-09-29,18:00:00,16:00:00,Climbing
13591,293,2023-04-27,16:00:00,22:00:00,Climbing
13592,429,2024-01-04,21:00:00,08:00:00,Climbing
13593,86,2023-03-06,19:00:00,19:00:00,Climbing
13594,16,2023-02-03,15:00:00,16:00:00,Climbing
13595,728,2023-07-30,10:00:00,13:00:00,Climbing
13596,628,2023-08-13,06:00:00,08:00:00,Climbing
13597,118,2023-06-24,14:00:00,16:00:00,Climbing
13598,270,2023-05-22,08:00:00,23:00:00,Climbing
13599,395,2023-07-05,06:00:00,16:00:00,Climbing
13600,162,2023-03-31,10:00:00,20:00:00,Climbing
13601,700,2023-08-09,15:00:00,17:00:00,Climbing
13602,104,2024-05-09,08:00:00,22:00:00,Climbing
13603,653,2023-05-03,11:00:00,18:00:00,Climbing
13604,167,2024-01-10,12:00:00,12:00:00,Climbing
13605,300,2023-03-19,16:00:00,14:00:00,Climbing
13606,28,2023-07-13,21:00:00,10:00:00,Class
13607,424,2023-06-25,09:00:00,20:00:00,Climbing
13608,784,2024-05-27,09:00:00,15:00:00,Climbing
13609,562,2023-08-23,07:00:00,20:00:00,Climbing
13610,156,2024-01-13,21:00:00,10:00:00,Climbing
13611,324,2023-11-26,21:00:00,17:00:00,Climbing
13612,348,2023-03-19,07:00:00,14:00:00,Climbing
13613,121,2024-05-28,12:00:00,11:00:00,Climbing
13614,652,2023-07-09,16:00:00,12:00:00,Climbing
13615,528,2023-01-25,10:00:00,14:00:00,Climbing
13616,561,2023-06-14,10:00:00,22:00:00,Climbing
13617,164,2023-07-03,17:00:00,09:00:00,Climbing
13618,62,2023-02-20,07:00:00,11:00:00,Climbing
13619,340,2023-12-06,12:00:00,14:00:00,Climbing
13620,666,2023-07-09,07:00:00,10:00:00,Class
13621,312,2023-12-11,18:00:00,20:00:00,Climbing
13622,376,2023-01-04,17:00:00,11:00:00,Climbing
13623,346,2024-06-21,10:00:00,17:00:00,Climbing
13624,150,2023-04-04,10:00:00,22:00:00,Climbing
13625,585,2023-12-27,08:00:00,23:00:00,Climbing
13626,581,2024-01-27,07:00:00,19:00:00,Climbing
13627,177,2023-04-04,08:00:00,23:00:00,Climbing
13628,354,2023-03-03,16:00:00,15:00:00,Climbing
13629,514,2023-03-25,10:00:00,10:00:00,Climbing
13630,309,2023-05-16,17:00:00,19:00:00,Climbing
13631,119,2023-04-03,18:00:00,16:00:00,Climbing
13632,519,2024-01-04,11:00:00,12:00:00,Climbing
13633,767,2023-08-19,09:00:00,09:00:00,Climbing
13634,478,2023-10-22,12:00:00,21:00:00,Class
13635,414,2023-01-26,07:00:00,15:00:00,Climbing
13636,587,2024-04-16,19:00:00,17:00:00,Climbing
13637,351,2023-04-04,11:00:00,15:00:00,Climbing
13638,506,2023-07-17,19:00:00,20:00:00,Climbing
13639,195,2023-02-09,14:00:00,20:00:00,Climbing
13640,187,2023-03-16,15:00:00,08:00:00,Climbing
13641,450,2023-12-31,10:00:00,16:00:00,Climbing
13642,496,2024-01-14,09:00:00,09:00:00,Climbing
13643,515,2024-01-06,19:00:00,21:00:00,Climbing
13644,696,2023-10-30,14:00:00,11:00:00,Climbing
13645,273,2024-06-05,11:00:00,13:00:00,Class
13646,52,2023-10-05,17:00:00,20:00:00,Class
13647,263,2023-09-03,20:00:00,16:00:00,Climbing
13648,368,2023-05-16,09:00:00,23:00:00,Climbing
13649,133,2023-02-24,20:00:00,08:00:00,Climbing
13650,225,2023-10-27,06:00:00,16:00:00,Climbing
13651,310,2023-06-22,21:00:00,15:00:00,Climbing
13652,573,2023-10-14,14:00:00,19:00:00,Climbing
13653,16,2023-04-23,21:00:00,14:00:00,Climbing
13654,741,2024-04-03,15:00:00,09:00:00,Climbing
13655,195,2024-06-30,08:00:00,21:00:00,Climbing
13656,763,2023-06-26,11:00:00,23:00:00,Climbing
13657,443,2024-04-05,06:00:00,14:00:00,Climbing
13658,303,2024-04-22,11:00:00,09:00:00,Class
13659,48,2024-06-28,08:00:00,16:00:00,Climbing
13660,747,2023-07-07,08:00:00,19:00:00,Climbing
13661,121,2024-02-18,16:00:00,11:00:00,Climbing
13662,499,2023-05-06,12:00:00,09:00:00,Climbing
13663,562,2023-12-08,16:00:00,12:00:00,Class
13664,469,2024-01-21,14:00:00,16:00:00,Climbing
13665,41,2024-02-10,11:00:00,11:00:00,Climbing
13666,456,2023-04-24,17:00:00,23:00:00,Climbing
13667,534,2024-04-09,19:00:00,12:00:00,Climbing
13668,371,2023-08-19,19:00:00,15:00:00,Class
13669,182,2023-04-29,06:00:00,10:00:00,Class
13670,517,2023-10-24,14:00:00,13:00:00,Climbing
13671,657,2024-04-17,18:00:00,08:00:00,Climbing
13672,590,2024-06-12,10:00:00,21:00:00,Climbing
13673,231,2024-02-14,07:00:00,10:00:00,Climbing
13674,348,2023-01-04,08:00:00,15:00:00,Climbing
13675,479,2023-03-15,16:00:00,17:00:00,Climbing
13676,209,2023-02-11,10:00:00,17:00:00,Climbing
13677,675,2023-02-25,17:00:00,23:00:00,Climbing
13678,680,2023-07-29,07:00:00,13:00:00,Climbing
13679,278,2023-07-05,19:00:00,17:00:00,Climbing
13680,749,2023-03-04,17:00:00,22:00:00,Climbing
13681,688,2024-04-27,18:00:00,21:00:00,Climbing
13682,53,2023-12-03,19:00:00,11:00:00,Climbing
13683,10,2024-03-11,17:00:00,19:00:00,Climbing
13684,658,2023-07-23,08:00:00,15:00:00,Climbing
13685,739,2023-08-13,13:00:00,20:00:00,Climbing
13686,748,2023-06-23,21:00:00,10:00:00,Climbing
13687,464,2023-08-28,18:00:00,09:00:00,Climbing
13688,754,2023-11-30,11:00:00,17:00:00,Climbing
13689,583,2023-09-27,17:00:00,15:00:00,Climbing
13690,158,2024-04-03,07:00:00,19:00:00,Climbing
13691,19,2024-05-07,07:00:00,11:00:00,Climbing
13692,55,2023-09-14,06:00:00,19:00:00,Climbing
13693,727,2023-05-12,12:00:00,16:00:00,Climbing
13694,721,2024-06-01,11:00:00,18:00:00,Climbing
13695,21,2024-02-07,18:00:00,10:00:00,Climbing
13696,282,2023-12-17,18:00:00,16:00:00,Climbing
13697,761,2024-02-12,21:00:00,17:00:00,Class
13698,540,2023-02-11,11:00:00,13:00:00,Climbing
13699,417,2023-02-06,10:00:00,22:00:00,Climbing
13700,723,2023-03-25,08:00:00,22:00:00,Climbing
13701,285,2023-03-22,13:00:00,21:00:00,Class
13702,532,2023-08-19,08:00:00,12:00:00,Climbing
13703,532,2023-03-28,10:00:00,20:00:00,Climbing
13704,511,2024-04-12,13:00:00,09:00:00,Climbing
13705,396,2023-11-13,19:00:00,20:00:00,Climbing
13706,120,2023-07-21,17:00:00,19:00:00,Climbing
13707,97,2023-02-08,21:00:00,18:00:00,Climbing
13708,120,2023-11-20,08:00:00,13:00:00,Climbing
13709,537,2023-03-05,19:00:00,23:00:00,Climbing
13710,153,2024-02-11,10:00:00,11:00:00,Climbing
13711,245,2024-03-15,16:00:00,12:00:00,Climbing
13712,772,2023-10-25,11:00:00,20:00:00,Climbing
13713,516,2023-03-23,06:00:00,18:00:00,Climbing
13714,393,2024-03-06,21:00:00,22:00:00,Climbing
13715,143,2023-06-18,07:00:00,13:00:00,Climbing
13716,504,2023-05-02,12:00:00,14:00:00,Class
13717,794,2023-09-15,14:00:00,11:00:00,Climbing
13718,220,2024-05-19,18:00:00,18:00:00,Climbing
13719,160,2023-06-12,19:00:00,15:00:00,Climbing
13720,76,2024-05-10,15:00:00,23:00:00,Climbing
13721,611,2023-01-30,09:00:00,21:00:00,Climbing
13722,692,2023-02-15,10:00:00,12:00:00,Climbing
13723,639,2024-01-18,17:00:00,14:00:00,Class
13724,32,2023-04-15,09:00:00,13:00:00,Climbing
13725,777,2023-06-23,16:00:00,18:00:00,Class
13726,334,2023-03-16,08:00:00,23:00:00,Class
13727,525,2023-07-01,15:00:00,18:00:00,Climbing
13728,440,2023-06-03,07:00:00,12:00:00,Climbing
13729,352,2024-02-07,19:00:00,14:00:00,Climbing
13730,339,2024-01-20,08:00:00,18:00:00,Climbing
13731,400,2024-06-06,21:00:00,11:00:00,Climbing
13732,396,2024-02-01,21:00:00,14:00:00,Climbing
13733,202,2024-01-16,20:00:00,20:00:00,Climbing
13734,530,2024-01-15,07:00:00,10:00:00,Class
13735,93,2024-04-27,19:00:00,15:00:00,Climbing
13736,792,2023-06-12,13:00:00,17:00:00,Class
13737,358,2023-06-14,06:00:00,11:00:00,Climbing
13738,396,2024-02-10,10:00:00,11:00:00,Climbing
13739,60,2023-05-06,06:00:00,19:00:00,Climbing
13740,477,2024-05-13,10:00:00,21:00:00,Climbing
13741,726,2023-10-20,19:00:00,08:00:00,Climbing
13742,612,2023-06-14,08:00:00,15:00:00,Climbing
13743,1,2024-02-29,20:00:00,23:00:00,Climbing
13744,555,2023-06-20,14:00:00,12:00:00,Class
13745,311,2024-06-10,20:00:00,16:00:00,Class
13746,168,2024-06-21,17:00:00,10:00:00,Climbing
13747,192,2023-12-31,06:00:00,12:00:00,Climbing
13748,34,2023-03-04,15:00:00,21:00:00,Climbing
13749,34,2023-05-24,06:00:00,19:00:00,Climbing
13750,688,2023-10-09,13:00:00,19:00:00,Climbing
13751,417,2024-04-10,08:00:00,21:00:00,Climbing
13752,708,2023-04-12,16:00:00,22:00:00,Climbing
13753,158,2023-02-27,12:00:00,11:00:00,Climbing
13754,757,2023-02-10,15:00:00,19:00:00,Climbing
13755,500,2023-10-05,10:00:00,18:00:00,Class
13756,366,2024-04-28,07:00:00,22:00:00,Climbing
13757,340,2023-01-24,21:00:00,14:00:00,Class
13758,335,2023-04-27,19:00:00,17:00:00,Climbing
13759,583,2024-01-15,18:00:00,21:00:00,Climbing
13760,327,2024-03-27,16:00:00,12:00:00,Climbing
13761,114,2024-03-17,12:00:00,22:00:00,Class
13762,797,2024-03-05,12:00:00,09:00:00,Climbing
13763,418,2023-03-13,08:00:00,13:00:00,Climbing
13764,468,2023-08-06,11:00:00,20:00:00,Climbing
13765,143,2024-06-22,10:00:00,21:00:00,Climbing
13766,609,2024-06-24,06:00:00,11:00:00,Climbing
13767,309,2023-11-26,06:00:00,13:00:00,Climbing
13768,401,2024-01-23,07:00:00,22:00:00,Class
13769,320,2024-06-04,12:00:00,08:00:00,Climbing
13770,212,2023-09-04,08:00:00,22:00:00,Climbing
13771,317,2023-03-16,14:00:00,18:00:00,Climbing
13772,185,2024-01-01,08:00:00,20:00:00,Climbing
13773,205,2024-06-09,15:00:00,19:00:00,Climbing
13774,364,2024-01-17,09:00:00,08:00:00,Climbing
13775,216,2024-03-15,16:00:00,23:00:00,Climbing
13776,246,2023-08-20,21:00:00,11:00:00,Climbing
13777,239,2023-02-22,13:00:00,14:00:00,Climbing
13778,391,2023-04-03,09:00:00,18:00:00,Climbing
13779,520,2024-06-21,12:00:00,22:00:00,Climbing
13780,590,2023-09-27,21:00:00,14:00:00,Climbing
13781,277,2023-01-07,16:00:00,08:00:00,Climbing
13782,202,2024-06-06,10:00:00,21:00:00,Climbing
13783,214,2023-09-30,11:00:00,12:00:00,Class
13784,606,2024-04-02,13:00:00,13:00:00,Class
13785,478,2023-10-28,09:00:00,12:00:00,Climbing
13786,508,2023-02-25,18:00:00,14:00:00,Climbing
13787,75,2023-12-03,11:00:00,13:00:00,Climbing
13788,669,2024-06-29,18:00:00,12:00:00,Climbing
13789,665,2023-01-20,15:00:00,12:00:00,Climbing
13790,142,2024-04-05,21:00:00,23:00:00,Climbing
13791,590,2023-05-09,07:00:00,16:00:00,Climbing
13792,322,2023-08-04,14:00:00,10:00:00,Climbing
13793,694,2023-07-23,17:00:00,16:00:00,Climbing
13794,461,2024-05-06,14:00:00,20:00:00,Class
13795,707,2023-10-03,21:00:00,18:00:00,Climbing
13796,670,2023-09-02,20:00:00,09:00:00,Class
13797,146,2024-03-23,17:00:00,17:00:00,Climbing
13798,54,2023-01-27,15:00:00,14:00:00,Climbing
13799,356,2023-02-17,15:00:00,13:00:00,Class
13800,277,2023-01-12,11:00:00,15:00:00,Climbing
13801,595,2024-01-12,11:00:00,16:00:00,Class
13802,400,2023-10-15,15:00:00,20:00:00,Climbing
13803,668,2024-04-24,12:00:00,13:00:00,Class
13804,516,2023-09-30,09:00:00,09:00:00,Climbing
13805,499,2023-05-02,21:00:00,17:00:00,Climbing
13806,311,2024-03-16,12:00:00,22:00:00,Climbing
13807,271,2023-06-10,20:00:00,19:00:00,Climbing
13808,576,2024-05-26,15:00:00,11:00:00,Climbing
13809,449,2023-05-17,06:00:00,21:00:00,Climbing
13810,112,2023-04-02,18:00:00,22:00:00,Climbing
13811,239,2023-09-27,19:00:00,21:00:00,Climbing
13812,144,2023-01-28,12:00:00,10:00:00,Climbing
13813,374,2023-01-20,17:00:00,10:00:00,Climbing
13814,20,2023-09-29,18:00:00,12:00:00,Climbing
13815,576,2023-04-28,06:00:00,17:00:00,Climbing
13816,289,2023-01-06,16:00:00,08:00:00,Climbing
13817,593,2023-06-11,19:00:00,16:00:00,Climbing
13818,197,2023-09-19,13:00:00,11:00:00,Climbing
13819,382,2023-08-04,15:00:00,14:00:00,Class
13820,581,2023-03-16,11:00:00,14:00:00,Climbing
13821,698,2023-11-14,19:00:00,14:00:00,Climbing
13822,679,2024-01-24,19:00:00,18:00:00,Climbing
13823,717,2024-01-05,06:00:00,12:00:00,Class
13824,492,2023-08-04,16:00:00,22:00:00,Class
13825,164,2023-03-17,17:00:00,11:00:00,Climbing
13826,606,2023-10-01,06:00:00,11:00:00,Climbing
13827,249,2024-05-02,21:00:00,20:00:00,Climbing
13828,68,2023-09-14,17:00:00,12:00:00,Climbing
13829,21,2023-04-18,18:00:00,13:00:00,Climbing
13830,512,2023-02-20,18:00:00,17:00:00,Climbing
13831,597,2024-05-31,21:00:00,14:00:00,Class
13832,390,2024-02-11,09:00:00,12:00:00,Climbing
13833,536,2023-06-21,12:00:00,20:00:00,Climbing
13834,111,2023-06-11,10:00:00,23:00:00,Climbing
13835,595,2024-05-04,10:00:00,19:00:00,Climbing
13836,460,2023-04-08,13:00:00,19:00:00,Climbing
13837,78,2023-10-20,21:00:00,16:00:00,Class
13838,434,2024-01-26,07:00:00,21:00:00,Climbing
13839,380,2023-08-05,09:00:00,16:00:00,Climbing
13840,652,2023-01-22,09:00:00,08:00:00,Climbing
13841,440,2023-05-05,16:00:00,12:00:00,Climbing
13842,783,2024-05-08,13:00:00,09:00:00,Climbing
13843,339,2023-10-14,11:00:00,11:00:00,Climbing
13844,424,2024-03-22,15:00:00,18:00:00,Climbing
13845,169,2023-10-31,14:00:00,22:00:00,Climbing
13846,709,2024-05-31,15:00:00,14:00:00,Class
13847,262,2024-05-12,14:00:00,17:00:00,Climbing
13848,727,2023-09-22,09:00:00,13:00:00,Climbing
13849,579,2023-06-24,15:00:00,14:00:00,Class
13850,229,2023-11-26,12:00:00,10:00:00,Climbing
13851,161,2024-01-05,08:00:00,21:00:00,Class
13852,427,2023-09-30,11:00:00,22:00:00,Climbing
13853,122,2024-03-25,18:00:00,12:00:00,Climbing
13854,149,2023-04-11,06:00:00,23:00:00,Climbing
13855,705,2023-07-02,10:00:00,13:00:00,Climbing
13856,743,2024-01-11,11:00:00,23:00:00,Class
13857,111,2023-05-15,17:00:00,22:00:00,Climbing
13858,657,2023-08-29,17:00:00,18:00:00,Climbing
13859,221,2024-06-11,17:00:00,13:00:00,Climbing
13860,64,2023-12-09,10:00:00,13:00:00,Climbing
13861,638,2024-06-03,19:00:00,16:00:00,Climbing
13862,730,2024-01-31,12:00:00,13:00:00,Climbing
13863,796,2024-02-01,17:00:00,19:00:00,Climbing
13864,354,2023-11-20,09:00:00,09:00:00,Climbing
13865,474,2023-03-19,10:00:00,16:00:00,Climbing
13866,748,2023-10-12,09:00:00,11:00:00,Climbing
13867,485,2023-05-19,19:00:00,14:00:00,Climbing
13868,13,2024-06-30,21:00:00,13:00:00,Climbing
13869,153,2023-05-27,14:00:00,22:00:00,Climbing
13870,239,2023-05-07,07:00:00,16:00:00,Climbing
13871,190,2023-12-08,06:00:00,17:00:00,Climbing
13872,663,2023-10-07,20:00:00,20:00:00,Climbing
13873,86,2023-01-12,09:00:00,10:00:00,Climbing
13874,21,2023-03-12,19:00:00,15:00:00,Climbing
13875,694,2024-03-19,19:00:00,12:00:00,Climbing
13876,319,2023-09-22,17:00:00,13:00:00,Climbing
13877,158,2023-03-21,20:00:00,21:00:00,Climbing
13878,481,2023-09-12,20:00:00,22:00:00,Climbing
13879,76,2023-05-19,21:00:00,10:00:00,Climbing
13880,329,2023-05-03,17:00:00,10:00:00,Class
13881,416,2024-06-07,17:00:00,14:00:00,Climbing
13882,203,2023-07-18,18:00:00,13:00:00,Climbing
13883,229,2023-01-26,11:00:00,09:00:00,Climbing
13884,152,2024-06-14,15:00:00,17:00:00,Climbing
13885,775,2024-03-10,21:00:00,20:00:00,Class
13886,72,2023-05-20,18:00:00,19:00:00,Class
13887,225,2023-08-12,18:00:00,15:00:00,Climbing
13888,473,2024-04-16,19:00:00,19:00:00,Climbing
13889,643,2023-07-15,20:00:00,12:00:00,Climbing
13890,360,2023-11-07,13:00:00,14:00:00,Climbing
13891,540,2023-10-20,09:00:00,10:00:00,Climbing
13892,609,2023-08-08,06:00:00,22:00:00,Climbing
13893,46,2023-12-16,19:00:00,17:00:00,Class
13894,1,2023-09-16,14:00:00,12:00:00,Climbing
13895,678,2023-01-12,08:00:00,19:00:00,Climbing
13896,245,2024-03-21,11:00:00,10:00:00,Climbing
13897,219,2023-03-03,21:00:00,19:00:00,Class
13898,614,2023-09-11,15:00:00,10:00:00,Climbing
13899,291,2023-11-14,19:00:00,19:00:00,Climbing
13900,458,2024-01-21,13:00:00,21:00:00,Climbing
13901,204,2023-08-13,16:00:00,08:00:00,Climbing
13902,202,2024-02-07,10:00:00,18:00:00,Climbing
13903,566,2023-03-13,16:00:00,10:00:00,Climbing
13904,482,2023-12-24,12:00:00,14:00:00,Class
