climb_id,route_id,customer_id,climb_date,completed
18806,235,275,2024-04-29,Yes
18807,125,573,2024-02-09,No
18808,254,79,2024-02-18,No
18809,330,693,2023-09-12,Yes
18810,364,585,2023-12-09,Yes
18811,41,674,2023-12-07,Yes
18812,313,760,2024-06-24,Yes
18813,218,500,2023-09-14,Yes
18814,205,280,2023-08-04,Yes
18815,190,133,2024-01-24,Yes
18816,329,91,2024-01-11,Yes
18817,225,447,2023-11-25,No
18818,351,409,2023-08-02,Yes
18819,140,502,2023-08-31,No
18820,56,733,2023-05-16,Yes
18821,186,736,2023-05-09,Yes
18822,151,62,2024-04-16,No
18823,217,456,2023-04-30,Yes
18824,161,404,2024-04-07,No
18825,41,606,2023-04-08,Yes
18826,236,512,2023-10-25,No
18827,128,778,2023-09-18,No
18828,396,312,2024-02-23,Yes
18829,120,361,2024-04-30,No
18830,318,574,2023-05-20,Yes
18831,58,284,2023-09-06,No
18832,4,285,2023-04-10,Yes
18833,269,538,2023-07-07,Yes
18834,31,501,2023-05-16,Yes
18835,278,401,2024-06-12,No
18836,366,506,2023-08-27,No
18837,101,302,2023-05-28,Yes
18838,248,686,2023-02-27,No
18839,186,554,2023-07-10,Yes
18840,286,352,2024-05-07,Yes
18841,248,431,2024-01-24,Yes
18842,290,790,2023-03-18,Yes
18843,351,800,2023-01-07,Yes
18844,134,118,2023-11-28,Yes
18845,119,242,2024-06-08,Yes
18846,346,356,2023-06-05,Yes
18847,301,719,2023-07-27,No
18848,77,211,2024-03-23,Yes
18849,93,571,2023-07-25,Yes
18850,50,762,2023-10-21,No
18851,256,529,2023-01-19,Yes
18852,154,453,2024-01-07,Yes
18853,39,484,2023-01-10,Yes
18854,214,166,2023-07-21,No
18855,308,347,2023-02-16,Yes
18856,4,137,2023-01-27,Yes
18857,163,66,2023-01-03,No
18858,5,369,2023-01-12,Yes
18859,156,131,2023-11-19,No
18860,380,573,2023-01-11,Yes
18861,21,606,2023-02-10,No
18862,73,26,2023-08-13,No
18863,138,227,2023-08-11,Yes
18864,183,108,2023-05-24,Yes
18865,232,445,2023-12-30,No
18866,40,513,2023-02-06,No
18867,107,147,2023-06-07,Yes
18868,133,635,2024-01-16,No
18869,329,477,2023-02-27,Yes
18870,209,314,2024-01-24,No
18871,289,700,2023-01-09,Yes
18872,81,53,2024-01-19,No
18873,91,599,2024-03-06,Yes
18874,238,741,2024-01-17,Yes
18875,206,531,2024-02-20,Yes
18876,389,480,2024-03-28,No
18877,81,412,2023-09-15,Yes
18878,260,387,2023-07-20,No
18879,361,275,2023-12-29,Yes
18880,199,792,2023-11-14,Yes
18881,37,696,2024-01-24,Yes
18882,334,347,2024-03-22,Yes
18883,116,392,2023-01-20,No
18884,397,465,2023-11-22,Yes
18885,382,206,2023-11-17,Yes
18886,369,223,2024-02-14,No
18887,247,210,2024-05-07,Yes
18888,354,61,2023-05-06,Yes
18889,230,711,2024-05-05,Yes
18890,39,667,2024-02-17,No
18891,190,549,2023-05-14,Yes
18892,148,563,2023-12-27,Yes
18893,351,209,2024-01-04,Yes
18894,238,497,2023-06-28,No
18895,187,291,2023-07-26,Yes
18896,44,301,2023-02-17,Yes
18897,217,259,2023-10-15,Yes
18898,119,194,2024-06-19,Yes
18899,378,3,2023-02-01,Yes
18900,186,213,2023-11-30,Yes
18901,242,549,2023-01-11,Yes
18902,52,267,2023-01-25,Yes
18903,394,763,2023-11-16,Yes
18904,275,641,2024-01-19,Yes
18905,123,764,2023-12-01,No
18906,103,147,2023-10-02,No
18907,139,52,2024-02-25,Yes
18908,40,284,2023-04-04,Yes
18909,36,594,2024-05-22,Yes
18910,343,107,2024-01-26,Yes
18911,183,293,2024-03-01,Yes
18912,44,147,2023-01-26,Yes
18913,230,757,2023-11-09,Yes
18914,369,334,2023-10-05,No
18915,173,316,2024-04-09,Yes
18916,230,769,2024-03-09,Yes
18917,191,603,2023-06-27,Yes
18918,219,768,2023-03-20,Yes
18919,258,183,2023-05-28,No
18920,134,485,2024-05-06,No
18921,227,43,2023-07-30,No
18922,329,327,2024-05-23,Yes
18923,276,107,2023-07-31,Yes
18924,353,508,2024-06-25,Yes
18925,175,240,2023-06-09,No
18926,349,542,2023-08-18,Yes
18927,27,348,2023-06-22,No
18928,1,520,2024-06-25,Yes
18929,397,215,2023-08-22,Yes
18930,65,268,2024-03-19,Yes
18931,104,448,2023-03-28,No
18932,186,89,2023-02-23,No
18933,218,672,2024-05-05,No
18934,198,401,2023-08-06,Yes
18935,118,370,2024-01-28,Yes
18936,265,102,2023-08-19,No
18937,120,260,2024-03-20,No
18938,183,370,2023-12-02,No
18939,164,66,2024-02-01,No
18940,394,698,2024-02-22,Yes
18941,138,265,2023-04-06,No
18942,159,728,2023-07-14,No
18943,84,792,2023-06-23,Yes
18944,287,463,2023-12-03,Yes
18945,239,391,2023-01-28,Yes
18946,265,532,2023-03-29,Yes
18947,117,499,2023-01-02,Yes
18948,361,508,2023-08-01,Yes
18949,260,420,2023-08-29,Yes
18950,173,463,2023-04-09,Yes
18951,113,685,2023-04-04,No
18952,347,684,2023-08-23,No
18953,381,663,2023-05-17,No
18954,234,709,2023-02-10,Yes
18955,181,466,2024-05-19,No
18956,370,265,2024-04-18,No
18957,78,214,2023-01-29,No
18958,168,34,2023-04-23,Yes
18959,314,321,2024-01-22,Yes
18960,210,374,2023-02-06,No
18961,157,747,2024-05-17,Yes
18962,284,94,2023-01-09,No
18963,176,732,2023-10-21,Yes
18964,126,330,2023-08-08,No
18965,52,521,2023-09-18,Yes
18966,242,156,2024-02-01,Yes
18967,324,523,2023-01-16,No
18968,292,16,2023-12-07,No
18969,152,535,2024-04-02,Yes
18970,122,163,2024-01-21,No
18971,255,502,2023-07-21,Yes
18972,57,715,2023-04-12,Yes
18973,259,24,2024-01-26,No
18974,301,675,2023-07-18,No
18975,275,21,2024-03-13,Yes
18976,137,590,2023-01-15,Yes
18977,250,155,2023-01-07,Yes
18978,150,769,2023-09-27,Yes
18979,183,539,2023-03-05,No
18980,400,45,2024-03-27,No
18981,120,677,2023-02-15,No
18982,165,538,2024-06-02,No
18983,27,178,2023-06-04,Yes
18984,163,422,2024-04-23,Yes
18985,163,379,2023-05-31,No
18986,78,11,2023-08-12,No
18987,52,762,2023-04-25,Yes
18988,363,239,2023-01-27,No
18989,150,645,2023-11-23,Yes
18990,150,336,2024-03-16,Yes
18991,116,270,2024-02-04,Yes
18992,331,760,2024-06-14,Yes
18993,96,673,2024-05-11,No
18994,276,408,2023-03-18,Yes
18995,174,773,2023-12-09,Yes
18996,34,554,2023-09-17,Yes
18997,83,302,2023-04-13,No
18998,318,675,2024-02-16,No
18999,266,657,2023-09-22,Yes
19000,397,61,2024-01-18,No
19001,371,588,2023-02-03,No
19002,92,748,2023-03-03,Yes
19003,8,420,2023-08-31,Yes
19004,54,327,2023-01-11,Yes
19005,256,526,2023-04-14,Yes
19006,92,56,2024-04-03,No
19007,400,80,2023-09-15,Yes
19008,273,751,2024-01-27,Yes
19009,40,85,2023-03-31,No
19010,234,237,2023-07-29,No
19011,305,484,2024-03-23,Yes
19012,62,51,2023-01-24,No
19013,275,575,2023-06-22,No
19014,49,491,2023-10-07,Yes
19015,374,282,2023-12-07,Yes
19016,294,77,2023-03-22,No
19017,82,716,2024-05-21,Yes
19018,62,357,2024-02-08,Yes
19019,293,84,2023-02-04,No
19020,349,782,2023-09-01,No
19021,15,169,2024-05-01,No
19022,317,781,2024-05-07,Yes
19023,312,330,2024-04-26,Yes
19024,391,392,2023-03-07,No
19025,115,245,2023-10-01,Yes
19026,240,479,2023-09-06,Yes
19027,86,493,2023-08-19,Yes
19028,70,603,2023-07-27,No
19029,40,799,2024-04-14,Yes
19030,78,632,2024-03-09,Yes
19031,385,512,2023-04-13,Yes
19032,300,172,2024-03-04,Yes
19033,194,465,2024-01-07,Yes
19034,298,57,2023-01-26,No
19035,45,671,2023-02-27,Yes
19036,358,369,2024-06-02,Yes
19037,369,268,2023-10-17,No
19038,100,645,2024-06-29,Yes
19039,55,455,2024-06-12,No
19040,277,722,2024-02-25,Yes
19041,389,762,2023-06-26,Yes
19042,250,410,2023-04-17,Yes
19043,342,656,2023-01-07,No
19044,168,455,2023-03-27,Yes
19045,343,275,2024-04-25,No
19046,269,335,2024-01-26,Yes
19047,88,773,2024-04-08,No
19048,345,725,2024-04-04,No
19049,363,757,2024-06-17,Yes
19050,68,751,2024-01-18,No
19051,151,98,2023-11-04,No
19052,241,662,2023-11-20,Yes
19053,260,665,2024-01-08,No
19054,168,2,2023-09-08,No
19055,317,77,2024-01-09,Yes
19056,58,654,2023-11-21,Yes
19057,354,494,2023-03-29,No
19058,340,322,2023-03-03,Yes
19059,17,767,2023-04-30,No
19060,30,692,2024-02-29,Yes
19061,384,786,2023-05-21,Yes
19062,348,11,2024-04-15,No
19063,152,552,2023-06-06,Yes
19064,223,271,2023-12-05,Yes
19065,294,421,2024-04-19,No
19066,187,241,2024-04-08,Yes
19067,63,183,2024-04-01,Yes
19068,320,57,2024-03-25,No
19069,71,356,2024-01-12,No
19070,118,658,2024-01-29,No
19071,310,381,2024-06-06,Yes
19072,399,717,2024-03-03,No
19073,56,18,2023-03-20,Yes
19074,237,541,2023-05-08,Yes
19075,198,87,2023-07-03,Yes
19076,310,554,2023-02-18,No
19077,256,662,2024-04-27,Yes
19078,209,187,2023-08-17,No
19079,353,585,2023-08-23,No
19080,300,560,2023-08-12,Yes
19081,1,733,2023-09-17,Yes
19082,63,726,2023-04-19,Yes
19083,131,679,2024-02-04,Yes
19084,141,352,2024-04-26,No
19085,139,543,2024-01-30,Yes
19086,61,221,2023-05-30,Yes
19087,268,14,2023-01-16,Yes
19088,82,455,2023-03-18,Yes
19089,104,778,2024-01-05,No
19090,41,479,2024-02-21,Yes
19091,260,107,2023-09-25,No
19092,216,610,2023-01-15,No
19093,228,616,2023-09-23,No
19094,174,13,2024-04-30,No
19095,108,447,2023-03-08,Yes
19096,393,324,2024-05-11,No
19097,357,238,2024-06-03,Yes
19098,339,452,2023-12-29,Yes
19099,121,318,2023-02-04,Yes
19100,378,662,2023-07-03,Yes
19101,349,686,2024-04-16,Yes
19102,326,463,2024-01-29,No
19103,58,453,2023-09-26,No
19104,86,639,2023-03-30,Yes
19105,342,131,2023-09-22,No
19106,43,437,2023-02-20,No
19107,195,228,2023-12-03,Yes
19108,206,342,2024-03-02,Yes
19109,5,310,2023-12-10,No
19110,18,169,2023-01-08,Yes
19111,286,589,2024-01-02,Yes
19112,356,367,2023-09-23,Yes
19113,326,737,2023-08-23,No
19114,119,25,2023-06-04,Yes
19115,146,507,2023-03-05,No
19116,34,765,2023-11-03,No
19117,245,521,2024-03-31,No
19118,380,780,2024-06-23,Yes
19119,200,520,2023-12-13,No
19120,348,54,2023-06-20,Yes
19121,71,404,2023-08-15,Yes
19122,319,580,2024-01-31,No
19123,98,100,2023-09-18,No
19124,153,116,2023-10-13,Yes
19125,246,690,2023-03-18,Yes
19126,193,314,2023-10-21,No
19127,107,796,2024-06-15,No
19128,59,466,2023-07-03,Yes
19129,322,715,2023-04-02,Yes
19130,226,255,2023-09-17,Yes
19131,96,754,2023-10-11,No
19132,191,513,2024-06-29,Yes
19133,268,323,2023-04-28,Yes
19134,172,108,2023-10-25,No
19135,310,255,2023-07-24,Yes
19136,154,324,2024-02-13,Yes
19137,310,781,2024-04-21,Yes
19138,86,185,2024-02-21,Yes
19139,107,560,2023-04-14,Yes
19140,150,358,2023-12-22,Yes
19141,48,787,2023-05-07,Yes
19142,392,734,2024-06-22,No
19143,336,546,2023-11-03,No
19144,156,152,2023-08-24,Yes
19145,78,485,2023-12-20,Yes
19146,24,297,2023-11-24,Yes
19147,379,599,2024-05-16,Yes
19148,118,41,2023-10-08,Yes
19149,281,314,2024-02-18,Yes
19150,47,430,2024-06-22,Yes
19151,368,273,2023-12-12,No
19152,17,264,2023-03-17,Yes
19153,356,115,2024-06-28,Yes
19154,66,520,2023-12-18,No
19155,109,448,2024-06-25,No
19156,234,268,2023-10-13,Yes
19157,136,685,2023-01-28,No
19158,254,210,2024-05-22,No
19159,293,164,2024-04-29,Yes
19160,261,544,2023-09-24,Yes
19161,174,570,2023-07-09,Yes
19162,4,414,2023-03-22,Yes
19163,315,661,2024-05-22,No
19164,70,778,2023-10-13,Yes
19165,29,82,2024-03-03,No
19166,264,643,2023-12-04,No
19167,304,149,2023-03-06,No
19168,330,287,2023-01-27,Yes
19169,61,67,2023-07-26,No
19170,309,468,2023-01-05,Yes
19171,202,573,2023-04-26,Yes
19172,320,165,2024-05-16,Yes
19173,144,387,2023-11-14,Yes
19174,204,609,2024-01-15,Yes
19175,281,735,2024-03-02,Yes
19176,188,703,2024-06-01,No
19177,70,771,2023-03-25,No
19178,100,517,2023-11-11,Yes
19179,249,715,2023-08-01,Yes
19180,323,712,2023-07-28,Yes
19181,283,167,2024-01-08,No
19182,17,82,2023-04-22,Yes
19183,89,277,2023-12-13,Yes
19184,128,800,2023-07-18,Yes
19185,240,771,2023-03-06,Yes
19186,325,268,2024-04-08,Yes
19187,190,432,2023-03-20,Yes
19188,382,304,2023-10-04,No
19189,94,664,2023-06-01,Yes
19190,27,561,2024-06-05,Yes
19191,172,83,2023-12-02,Yes
19192,81,519,2023-12-15,No
19193,63,88,2023-10-24,No
19194,98,212,2024-05-05,Yes
19195,136,286,2023-06-15,Yes
19196,204,433,2023-11-07,Yes
19197,355,347,2023-05-03,Yes
19198,259,475,2023-04-18,Yes
19199,142,561,2023-09-21,Yes
19200,173,129,2023-05-30,No
19201,323,365,2024-02-14,Yes
19202,258,17,2023-01-24,Yes
19203,197,653,2023-03-05,Yes
19204,196,651,2023-12-06,No
19205,356,668,2023-02-11,No
19206,386,776,2023-06-24,Yes
19207,318,338,2023-12-09,Yes
19208,11,324,2023-04-29,No
19209,268,694,2024-03-01,Yes
19210,339,335,2024-06-09,Yes
19211,77,519,2024-05-27,Yes
19212,211,190,2023-02-17,No
19213,340,245,2024-01-29,No
19214,21,408,2024-02-19,Yes
19215,312,618,2023-04-07,Yes
19216,31,335,2023-02-21,Yes
19217,159,323,2023-02-26,Yes
19218,325,188,2023-09-29,Yes
19219,168,427,2024-04-22,Yes
19220,2,711,2023-07-01,No
19221,267,2,2023-04-01,Yes
19222,180,673,2023-11-26,Yes
19223,24,722,2023-07-25,Yes
19224,176,554,2024-06-21,Yes
19225,318,699,2023-10-16,Yes
19226,351,227,2023-01-09,No
19227,2,207,2024-02-21,No
19228,218,385,2024-05-27,Yes
19229,273,90,2024-02-15,Yes
19230,316,545,2023-06-02,Yes
19231,183,389,2024-04-18,No
19232,49,217,2023-11-17,No
19233,376,88,2023-10-09,No
19234,42,736,2023-04-14,Yes
19235,372,73,2023-08-23,No
19236,77,601,2024-01-15,No
19237,218,421,2024-03-28,No
19238,148,90,2024-04-28,No
19239,200,700,2023-10-29,Yes
19240,378,428,2024-04-22,No
19241,64,321,2024-06-09,No
19242,363,114,2024-01-21,Yes
19243,340,798,2024-04-19,No
19244,110,412,2024-06-03,No
19245,331,500,2023-07-13,Yes
19246,28,375,2024-03-24,Yes
19247,203,105,2023-12-03,No
19248,73,393,2024-02-27,Yes
19249,292,160,2023-03-03,No
19250,134,682,2024-05-11,Yes
19251,28,162,2024-01-30,Yes
19252,269,274,2023-05-18,Yes
19253,365,40,2024-01-07,Yes
19254,127,314,2023-12-27,Yes
19255,87,656,2023-10-30,No
19256,47,326,2023-04-08,Yes
19257,395,181,2023-10-13,Yes
19258,247,75,2023-12-15,Yes
19259,213,103,2023-10-29,Yes
19260,39,387,2023-07-02,Yes
19261,331,320,2024-01-20,No
19262,45,173,2023-12-16,Yes
19263,90,383,2023-05-08,No
19264,48,375,2023-07-27,Yes
19265,298,568,2023-09-16,No
19266,59,741,2024-04-10,Yes
19267,285,578,2023-02-27,No
19268,254,519,2023-08-08,Yes
19269,68,108,2023-02-21,No
19270,82,558,2024-01-05,Yes
19271,379,573,2023-08-12,Yes
19272,46,392,2023-06-09,No
19273,314,250,2024-04-07,No
19274,124,715,2024-06-28,No
19275,140,614,2024-02-03,Yes
19276,160,189,2023-01-06,Yes
19277,252,639,2024-06-16,No
19278,351,247,2023-03-18,Yes
19279,264,61,2023-06-11,Yes
19280,345,517,2023-08-16,No
19281,383,287,2023-03-20,No
19282,267,573,2023-08-22,Yes
19283,282,240,2024-05-08,No
19284,41,176,2023-05-24,Yes
19285,188,779,2023-05-26,No
19286,176,267,2023-11-20,No
19287,273,236,2024-01-02,Yes
19288,191,613,2023-11-22,Yes
19289,10,776,2023-02-12,Yes
19290,34,474,2024-04-26,Yes
19291,248,774,2024-02-06,No
19292,127,288,2023-11-10,Yes
19293,349,437,2023-09-02,Yes
19294,284,746,2024-06-17,Yes
19295,18,569,2024-04-03,No
19296,96,541,2023-05-23,No
19297,133,211,2023-12-09,No
19298,82,440,2023-05-08,Yes
19299,382,464,2023-11-09,Yes
19300,336,728,2024-02-05,No
19301,3,360,2023-09-12,Yes
19302,390,531,2023-06-14,No
19303,353,107,2023-07-06,Yes
19304,316,473,2024-04-16,No
19305,208,223,2023-02-08,Yes
19306,300,577,2024-05-13,Yes
19307,322,375,2023-05-22,Yes
19308,194,81,2023-12-03,Yes
19309,348,578,2023-10-02,No
19310,308,480,2023-06-21,No
19311,252,103,2024-05-06,No
19312,129,200,2024-03-28,Yes
19313,133,249,2023-10-29,Yes
19314,68,567,2023-08-11,No
19315,376,434,2024-01-05,Yes
19316,221,432,2023-03-06,No
19317,322,339,2024-06-02,No
19318,335,313,2024-05-01,Yes
19319,389,111,2023-10-07,Yes
19320,252,681,2024-04-01,Yes
19321,127,675,2024-05-17,Yes
19322,154,29,2023-03-13,Yes
19323,398,195,2023-05-25,No
19324,41,499,2023-04-26,Yes
19325,75,352,2023-12-30,Yes
19326,42,655,2024-06-21,Yes
19327,209,533,2023-01-18,No
19328,210,637,2024-06-28,No
19329,384,693,2023-03-05,Yes
19330,345,22,2023-12-07,Yes
19331,383,694,2024-01-07,Yes
19332,399,287,2023-01-21,Yes
19333,365,662,2023-07-02,No
19334,161,648,2023-09-13,Yes
19335,223,91,2024-05-11,No
19336,165,293,2024-01-20,No
19337,164,530,2023-12-10,Yes
19338,236,32,2023-03-12,No
19339,174,634,2023-06-08,Yes
19340,52,390,2023-08-29,No
19341,112,261,2023-06-15,No
19342,328,154,2023-08-28,Yes
19343,120,531,2024-05-18,Yes
19344,75,508,2023-11-28,Yes
19345,375,519,2023-10-11,Yes
19346,154,605,2023-10-22,Yes
19347,29,6,2024-02-28,No
19348,258,715,2024-06-17,Yes
19349,24,111,2024-06-21,Yes
19350,274,753,2023-12-27,Yes
19351,289,772,2023-07-21,Yes
19352,377,62,2023-11-20,No
19353,238,225,2023-02-07,Yes
19354,213,349,2023-03-30,Yes
19355,342,234,2024-05-02,Yes
19356,160,705,2024-02-14,No
19357,168,21,2023-05-14,Yes
19358,190,15,2023-08-14,Yes
19359,270,650,2023-02-04,Yes
19360,282,750,2024-04-17,Yes
19361,155,529,2023-06-14,Yes
19362,10,345,2023-10-27,No
19363,357,1,2024-06-23,Yes
19364,370,542,2023-04-09,No
19365,71,211,2024-04-27,Yes
19366,209,257,2023-05-22,No
19367,43,497,2023-03-04,No
19368,254,696,2023-01-13,Yes
19369,400,646,2024-04-04,Yes
19370,24,43,2023-01-02,No
19371,111,703,2024-06-04,Yes
19372,21,100,2023-04-11,Yes
19373,93,237,2024-03-20,Yes
19374,306,290,2024-04-16,Yes
19375,335,63,2023-02-16,Yes
19376,256,133,2023-07-29,No
19377,92,545,2023-06-01,Yes
19378,180,170,2023-01-09,No
19379,392,711,2023-08-20,Yes
19380,118,206,2023-09-23,Yes
19381,137,219,2024-01-07,Yes
19382,187,471,2023-05-14,Yes
19383,238,204,2024-04-08,No
19384,198,492,2023-09-20,No
19385,98,606,2024-01-02,No
19386,67,88,2023-09-14,No
19387,274,196,2023-02-14,Yes
19388,83,456,2024-06-30,No
19389,141,607,2024-03-01,Yes
19390,40,539,2024-06-20,No
19391,69,409,2024-03-25,Yes
19392,47,163,2023-09-08,No
19393,103,34,2024-01-13,No
19394,356,576,2024-04-01,Yes
19395,280,698,2023-12-19,No
19396,165,389,2023-12-22,No
19397,300,654,2023-04-20,No
19398,46,644,2023-03-01,Yes
19399,44,632,2024-02-06,Yes
19400,75,42,2023-11-06,No
19401,316,731,2024-02-05,No
19402,106,790,2023-11-15,Yes
19403,366,67,2023-01-07,Yes
19404,74,256,2024-06-16,Yes
19405,387,135,2023-03-09,Yes
19406,17,744,2024-01-24,No
19407,371,93,2023-12-03,No
19408,179,237,2023-05-16,No
19409,261,109,2024-03-28,Yes
19410,35,213,2023-05-24,No
19411,360,165,2023-02-08,No
19412,82,84,2024-01-15,No
19413,219,454,2023-06-28,No
19414,90,671,2023-03-31,Yes
19415,287,250,2023-04-07,No
19416,77,711,2023-01-09,Yes
19417,208,227,2023-06-16,Yes
19418,306,795,2023-06-01,Yes
19419,208,194,2023-09-21,Yes
19420,328,483,2023-09-20,No
19421,160,541,2024-01-07,Yes
19422,320,221,2023-10-08,Yes
19423,173,366,2024-03-21,Yes
19424,366,18,2024-04-23,No
19425,365,412,2023-10-29,No
19426,166,286,2024-04-08,Yes
19427,158,605,2024-06-25,Yes
19428,373,150,2023-12-29,Yes
19429,298,383,2023-04-15,No
19430,13,131,2023-10-19,Yes
19431,205,676,2023-02-03,Yes
19432,196,793,2024-03-02,Yes
19433,360,535,2023-01-24,Yes
19434,170,165,2023-09-21,Yes
19435,262,661,2024-05-24,No
19436,238,478,2024-04-09,Yes
19437,357,704,2023-01-28,Yes
19438,27,302,2023-07-29,No
19439,53,728,2023-06-28,Yes
19440,7,432,2023-02-08,Yes
19441,159,165,2023-03-02,Yes
19442,88,102,2023-11-05,Yes
19443,244,528,2023-06-27,Yes
19444,199,324,2023-01-24,Yes
19445,369,670,2024-04-10,Yes
19446,373,786,2023-10-26,Yes
19447,321,134,2024-01-20,No
19448,102,174,2024-01-16,Yes
19449,8,399,2023-02-13,Yes
19450,324,519,2023-01-03,Yes
19451,30,293,2024-04-07,Yes
19452,377,26,2024-06-15,Yes
19453,37,487,2023-11-02,Yes
19454,84,577,2023-10-10,No
19455,45,238,2023-03-07,Yes
19456,108,154,2023-11-02,No
19457,53,50,2023-01-12,Yes
19458,269,631,2024-03-08,No
19459,32,542,2023-10-12,Yes
19460,374,87,2024-01-28,Yes
19461,115,162,2023-09-18,Yes
19462,2,752,2024-02-09,No
19463,333,46,2023-10-29,No
19464,136,579,2023-10-19,No
19465,224,252,2023-07-23,Yes
19466,304,19,2023-06-06,Yes
19467,270,186,2024-02-23,Yes
19468,213,799,2024-01-24,Yes
19469,289,755,2024-05-07,Yes
19470,36,487,2024-03-06,No
19471,213,365,2023-02-10,Yes
19472,315,653,2024-06-05,No
19473,198,29,2024-02-15,No
19474,197,458,2023-07-09,No
19475,176,401,2023-12-19,Yes
19476,286,543,2024-02-23,Yes
19477,101,692,2023-03-16,Yes
19478,332,169,2024-06-12,Yes
19479,58,476,2023-12-22,No
19480,41,94,2023-01-11,Yes
19481,11,743,2023-10-30,Yes
19482,262,477,2023-04-17,Yes
19483,148,205,2023-05-18,No
19484,91,795,2023-02-07,Yes
19485,329,319,2023-08-17,Yes
19486,256,707,2023-05-25,Yes
19487,232,26,2024-04-02,Yes
19488,176,732,2024-04-15,Yes
19489,327,567,2023-01-15,No
19490,341,300,2024-02-27,Yes
19491,210,330,2023-01-22,No
19492,382,173,2023-09-02,Yes
19493,15,211,2023-02-27,Yes
19494,2,208,2023-11-03,Yes
19495,97,426,2024-06-06,Yes
19496,114,93,2023-05-07,Yes
19497,255,225,2024-04-04,No
19498,309,538,2024-03-04,No
19499,183,250,2024-02-20,Yes
19500,397,661,2023-05-26,No
19501,172,486,2023-12-05,Yes
19502,186,760,2023-02-16,Yes
19503,145,25,2023-09-22,Yes
19504,169,592,2024-05-18,No
19505,25,443,2023-10-07,Yes
19506,325,679,2023-01-19,No
19507,142,662,2024-01-17,Yes
19508,373,386,2024-04-22,No
19509,365,699,2023-04-18,Yes
19510,285,139,2023-03-28,Yes
19511,180,220,2023-01-16,No
19512,286,132,2024-02-22,Yes
19513,12,667,2024-05-13,Yes
19514,219,430,2023-09-25,No
19515,223,66,2023-06-01,No
19516,111,740,2024-05-20,No
19517,125,695,2023-04-19,No
19518,265,678,2023-08-20,No
19519,26,484,2024-05-09,Yes
19520,374,389,2024-06-24,Yes
19521,27,412,2023-05-25,Yes
19522,15,265,2024-06-04,No
19523,270,381,2023-09-21,Yes
19524,258,718,2023-12-14,Yes
19525,302,597,2024-02-20,Yes
19526,326,186,2023-07-23,No
19527,367,248,2024-04-01,No
19528,124,307,2024-05-19,No
19529,336,425,2024-02-21,Yes
19530,73,399,2023-03-05,Yes
19531,108,604,2023-01-30,Yes
19532,115,587,2023-06-14,No
19533,336,596,2024-02-27,Yes
19534,214,667,2024-04-14,Yes
19535,19,32,2023-08-13,No
19536,120,57,2023-03-09,Yes
19537,72,113,2024-02-13,No
19538,44,121,2024-04-05,No
19539,301,561,2023-03-01,Yes
19540,382,178,2023-08-21,Yes
19541,213,781,2023-12-18,Yes
19542,67,708,2024-02-17,No
19543,207,304,2024-06-03,No
19544,66,444,2023-04-20,Yes
19545,22,590,2024-05-12,Yes
19546,145,518,2024-04-09,No
19547,186,323,2023-10-02,Yes
19548,336,734,2023-11-20,No
19549,175,426,2024-01-18,No
19550,364,126,2024-05-05,No
19551,381,409,2023-10-31,No
19552,142,252,2023-04-30,No
19553,369,347,2023-08-22,Yes
19554,41,500,2023-07-01,No
19555,311,739,2024-06-03,Yes
19556,149,177,2023-02-25,Yes
19557,287,163,2023-09-12,Yes
19558,288,636,2024-06-24,Yes
19559,120,135,2023-10-04,No
19560,9,724,2023-08-27,Yes
19561,37,107,2023-12-29,No
19562,240,714,2023-05-04,No
19563,265,651,2024-04-08,No
19564,277,700,2023-09-18,Yes
19565,312,105,2023-08-14,Yes
19566,264,135,2023-08-21,Yes
19567,280,720,2024-01-09,No
19568,80,537,2023-12-26,Yes
19569,95,471,2023-10-08,Yes
19570,261,220,2023-11-23,No
19571,365,628,2024-04-18,Yes
19572,386,597,2024-03-17,No
19573,58,772,2023-10-13,No
19574,352,504,2024-05-24,No
19575,217,51,2023-09-09,No
19576,355,299,2023-06-18,Yes
19577,158,45,2023-03-28,No
19578,15,43,2023-05-03,No
19579,386,648,2024-01-06,No
19580,349,178,2023-11-12,No
19581,256,606,2023-03-13,No
19582,122,100,2023-09-19,No
19583,278,444,2023-03-26,Yes
19584,198,671,2023-08-10,Yes
19585,93,288,2023-05-13,Yes
19586,318,37,2023-09-25,Yes
19587,81,740,2024-04-17,No
19588,224,498,2023-06-12,No
19589,82,356,2024-06-16,Yes
19590,153,379,2023-09-30,Yes
19591,18,166,2023-04-06,No
19592,234,610,2023-12-31,No
19593,174,478,2024-04-19,Yes
19594,203,435,2023-09-19,No
19595,319,510,2024-05-02,No
19596,182,191,2024-02-27,No
19597,381,335,2023-03-04,No
19598,27,7,2024-04-12,No
19599,300,708,2023-03-04,No
19600,190,233,2023-07-30,No
19601,75,175,2024-05-24,Yes
19602,232,560,2023-05-28,Yes
19603,29,8,2023-01-06,Yes
19604,224,87,2023-08-22,Yes
19605,4,415,2024-05-29,No
19606,325,666,2023-08-21,Yes
19607,316,336,2023-02-28,Yes
19608,328,299,2023-08-18,Yes
19609,254,50,2024-06-23,Yes
19610,23,183,2023-04-21,Yes
19611,38,149,2024-05-14,Yes
19612,318,653,2023-03-06,Yes
19613,396,310,2023-02-28,Yes
19614,213,51,2023-01-27,Yes
19615,22,773,2023-03-29,Yes
19616,352,459,2024-05-30,Yes
